Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2017,1,6,10,30,14.8,0.4,0.047,0.67,75,910,493,0,0,-7.4,75,910,0,493,0.282,20.9,62.61,0.9,0.13,961,0.4,305,5.2,,,,,,,,,,,,,,,,,,
2017,1,6,11,30,16.9,0.36,0.052,0.67,85,960,637,0,0,-8.8,85,960,0,637,0.284,16.46,54.94,0.9,0.13,960,0.4,307,5,,,,,,,,,,,,,,,,,,
2017,1,6,12,30,18.4,0.32,0.057,0.67,92,979,717,0,0,-9.4,92,979,0,717,0.281,14.28,50.36,0.9,0.13,959,0.4,307,5,,,,,,,,,,,,,,,,,,
2017,1,6,13,30,19.4,0.3,0.064,0.67,97,973,726,0,0,-9.3,97,973,0,726,0.278,13.47,49.73,0.91,0.13,959,0.4,306,5.3,,,,,,,,,,,,,,,,,,
2017,1,6,14,30,19.8,0.27,0.073,0.67,98,932,656,0,0,-8.8,98,932,0,656,0.274,13.72,53.21,0.91,0.13,958,0.5,307,5.6,,,,,,,,,,,,,,,,,,
2017,1,6,15,30,19.4,0.24,0.082,0.67,95,858,523,0,0,-7.9,95,858,0,523,0.27,15.01,60.07,0.91,0.13,958,0.6,309,5.8,,,,,,,,,,,,,,,,,,
2017,1,6,16,30,17.9,0.21,0.09,0.67,84,731,342,0,0,-7,84,731,0,342,0.267,17.64,69.31,0.91,0.13,959,0.6,314,5.4,,,,,,,,,,,,,,,,,,
2017,1,6,17,30,14.5,0.21,0.094,0.67,57,463,136,0,0,-5.9,57,463,0,136,0.265,24,80.07,0.91,0.13,959,0.6,324,4,,,,,,,,,,,,,,,,,,
2017,1,6,18,30,11.2,0.23,0.096,0.67,0,0,0,0,0,-4.8,0,0,0,0,0.265,32.31,91.96,0.91,0.13,961,0.6,333,3.1,,,,,,,,,,,,,,,,,,
2017,1,6,19,30,9.8,0.26,0.099,0.67,0,0,0,0,0,-3.8,0,0,0,0,0.264,38.3,104.41,0.91,0.13,962,0.6,337,3.2,,,,,,,,,,,,,,,,,,
2017,1,6,20,30,8.9,0.28,0.107,0.67,0,0,0,0,0,-2.4,0,0,0,0,0.264,44.99,117.28,0.91,0.13,963,0.7,339,3.5,,,,,,,,,,,,,,,,,,
2017,1,6,21,30,8.1,0.26,0.122,0.67,0,0,0,0,0,-0.9,0,0,0,0,0.264,53.21,130.43,0.92,0.13,963,0.7,339,3.9,,,,,,,,,,,,,,,,,,
2017,1,6,22,30,7.5,0.21,0.139,0.67,0,0,0,0,0,0.3,0,0,0,0,0.264,60.09,143.74,0.92,0.13,963,0.7,338,4.2,,,,,,,,,,,,,,,,,,
2017,1,6,23,30,6.8,0.17,0.153,0.67,0,0,0,0,0,0.6,0,0,0,0,0.265,64.72,157.07,0.92,0.13,963,0.7,337,4.4,,,,,,,,,,,,,,,,,,
2017,1,7,0,30,6.1,0.15,0.164,0.67,0,0,0,0,0,0.6,0,0,0,0,0.264,68.01,169.98,0.92,0.13,963,0.7,336,4.6,,,,,,,,,,,,,,,,,,
2017,1,7,1,30,5.3,0.13,0.179,0.67,0,0,0,0,0,0.6,0,0,0,0,0.264,71.45,173.33,0.92,0.13,963,0.7,336,4.6,,,,,,,,,,,,,,,,,,
2017,1,7,2,30,4.6,0.11,0.189,0.67,0,0,0,0,0,0.4,0,0,0,0,0.264,74.27,161.06,0.92,0.13,964,0.6,335,4.4,,,,,,,,,,,,,,,,,,
2017,1,7,3,30,3.8,0.12,0.18,0.67,0,0,0,0,0,0.2,0,0,0,0,0.264,77.19,147.77,0.92,0.13,964,0.6,332,3.9,,,,,,,,,,,,,,,,,,
2017,1,7,4,30,3.1,0.17,0.15,0.67,0,0,0,0,0,-0.1,0,0,0,0,0.265,79.33,134.43,0.93,0.13,964,0.5,330,3.8,,,,,,,,,,,,,,,,,,
2017,1,7,5,30,2.4,0.24,0.118,0.67,0,0,0,0,0,-0.4,0,0,0,0,0.266,81.61,121.22,0.93,0.13,964,0.5,329,3.7,,,,,,,,,,,,,,,,,,
2017,1,7,6,30,1.8,0.3,0.096,0.67,0,0,0,0,0,-0.6,0,0,0,0,0.266,84.09,108.24,0.93,0.13,965,0.5,327,3.4,,,,,,,,,,,,,,,,,,
2017,1,7,7,30,1.9,0.36,0.079,0.67,0,0,0,0,0,-0.7,0,0,0,0,0.267,82.89,95.63,0.93,0.13,966,0.4,324,3.6,,,,,,,,,,,,,,,,,,
2017,1,7,8,30,4.1,0.39,0.068,0.67,40,414,87,0,0,-0.8,40,414,0,87,0.267,70.41,83.46,0.93,0.13,966,0.4,324,5.2,,,,,,,,,,,,,,,,,,
2017,1,7,9,30,7.2,0.35,0.068,0.67,70,742,295,0,0,-2,70,742,0,295,0.268,52.21,72.37,0.93,0.13,967,0.4,332,6.4,,,,,,,,,,,,,,,,,,
2017,1,7,10,30,9.5,0.28,0.078,0.67,91,847,481,0,0,-3.2,91,847,0,481,0.269,40.71,62.58,0.93,0.13,967,0.5,335,6.3,,,,,,,,,,,,,,,,,,
2017,1,7,11,30,11.2,0.26,0.083,0.67,103,906,624,0,0,-3.6,103,906,0,624,0.269,35.24,54.87,0.93,0.13,966,0.5,334,5.8,,,,,,,,,,,,,,,,,,
2017,1,7,12,30,12.7,0.24,0.085,0.67,109,932,706,0,0,-3.8,109,932,0,706,0.27,31.39,50.25,0.93,0.13,966,0.5,332,5.3,,,,,,,,,,,,,,,,,,
2017,1,7,13,30,13.6,0.24,0.086,0.67,110,928,712,0,0,-4.3,110,928,0,712,0.27,28.71,49.6,0.93,0.13,965,0.6,330,5.2,,,,,,,,,,,,,,,,,,
2017,1,7,14,30,14.1,0.24,0.085,0.67,106,908,652,0,0,-4.9,106,908,0,652,0.272,26.54,53.05,0.93,0.13,964,0.6,330,5.2,,,,,,,,,,,,,,,,,,
2017,1,7,15,30,13.9,0.23,0.087,0.67,98,851,525,0,0,-5.4,98,851,0,525,0.273,25.79,59.91,0.92,0.13,964,0.6,333,5.4,,,,,,,,,,,,,,,,,,
2017,1,7,16,30,12.8,0.21,0.093,0.67,86,734,347,0,0,-5.7,86,734,0,347,0.275,27.05,69.15,0.92,0.13,965,0.5,336,5.2,,,,,,,,,,,,,,,,,,
2017,1,7,17,30,10.4,0.2,0.099,0.67,59,462,140,0,0,-5.6,59,462,0,140,0.276,32.02,79.91,0.92,0.13,965,0.5,341,4.1,,,,,,,,,,,,,,,,,,
2017,1,7,18,30,7.6,0.19,0.103,0.67,0,0,0,0,0,-5.1,0,0,0,0,0.277,40.2,91.81,0.92,0.13,966,0.5,345,3.1,,,,,,,,,,,,,,,,,,
2017,1,7,19,30,6.5,0.19,0.105,0.67,0,0,0,0,0,-4.7,0,0,0,0,0.278,44.51,104.27,0.92,0.13,966,0.5,342,3.2,,,,,,,,,,,,,,,,,,
2017,1,7,20,30,5.6,0.19,0.108,0.67,0,0,0,0,0,-4.3,0,0,0,0,0.278,48.95,117.15,0.92,0.13,967,0.5,334,3,,,,,,,,,,,,,,,,,,
2017,1,7,21,30,4.8,0.18,0.115,0.67,0,0,0,0,0,-3.9,0,0,0,0,0.278,53.45,130.3,0.92,0.13,967,0.6,328,2.9,,,,,,,,,,,,,,,,,,
2017,1,7,22,30,4.2,0.17,0.13,0.67,0,0,0,0,0,-3.5,0,0,0,0,0.279,57.5,143.61,0.92,0.13,967,0.6,324,3,,,,,,,,,,,,,,,,,,
2017,1,7,23,30,3.8,0.16,0.147,0.67,0,0,0,0,0,-3.1,0,0,0,0,0.279,60.89,156.94,0.92,0.13,967,0.6,323,3.1,,,,,,,,,,,,,,,,,,
2017,1,8,0,30,3.4,0.16,0.161,0.67,0,0,0,0,0,-2.7,0,0,0,0,0.28,64.37,169.83,0.92,0.13,966,0.6,321,3.2,,,,,,,,,,,,,,,,,,
2017,1,8,1,30,3,0.17,0.168,0.67,0,0,0,0,0,-2.3,0,0,0,0,0.28,67.97,173.31,0.93,0.13,966,0.6,318,3,,,,,,,,,,,,,,,,,,
2017,1,8,2,30,2.7,0.18,0.169,0.67,0,0,0,0,0,-2.1,0,0,0,0,0.282,70.9,161.11,0.93,0.13,965,0.6,316,3,,,,,,,,,,,,,,,,,,
2017,1,8,3,30,2.5,0.2,0.167,0.67,0,0,0,0,0,-1.8,0,0,0,0,0.283,73.24,147.82,0.93,0.13,965,0.7,315,3.1,,,,,,,,,,,,,,,,,,
2017,1,8,4,30,2.3,0.22,0.159,0.67,0,0,0,0,0,-1.6,0,0,0,0,0.285,75.43,134.49,0.93,0.13,965,0.6,314,3.3,,,,,,,,,,,,,,,,,,
2017,1,8,5,30,2.1,0.28,0.14,0.67,0,0,0,0,0,-1.4,0,0,0,0,0.287,77.55,121.27,0.93,0.13,965,0.6,315,3.5,,,,,,,,,,,,,,,,,,
2017,1,8,6,30,1.8,0.39,0.11,0.67,0,0,0,0,0,-1.2,0,0,0,0,0.289,80.52,108.28,0.93,0.13,965,0.6,315,3.5,,,,,,,,,,,,,,,,,,
2017,1,8,7,30,2,0.54,0.081,0.67,0,0,0,0,0,-0.9,0,0,0,0,0.29,81.08,95.66,0.93,0.13,966,0.6,314,3.8,,,,,,,,,,,,,,,,,,
2017,1,8,8,30,4.5,0.62,0.068,0.67,38,414,85,0,0,-0.6,38,414,0,85,0.29,69.56,83.47,0.93,0.13,966,0.6,315,5,,,,,,,,,,,,,,,,,,
2017,1,8,9,30,7.9,0.6,0.064,0.67,66,742,291,0,0,-1.1,66,742,0,291,0.29,52.96,72.36,0.93,0.13,967,0.6,327,5.6,,,,,,,,,,,,,,,,,,
2017,1,8,10,30,10.4,0.5,0.071,0.67,85,857,481,0,0,-2.6,85,857,0,481,0.291,40.04,62.54,0.93,0.13,967,0.6,333,5.9,,,,,,,,,,,,,,,,,,
2017,1,8,11,30,12.1,0.44,0.079,0.67,98,909,622,0,0,-3.6,98,909,0,622,0.292,33.17,54.8,0.92,0.13,966,0.6,332,5.5,,,,,,,,,,,,,,,,,,
2017,1,8,12,30,13.4,0.42,0.084,0.67,106,932,703,0,0,-4.3,106,932,0,703,0.293,28.93,50.14,0.92,0.13,966,0.6,330,5.1,,,,,,,,,,,,,,,,,,
2017,1,8,13,30,14.2,0.42,0.085,0.67,107,934,714,0,0,-4.7,107,934,0,714,0.294,26.69,49.45,0.92,0.13,965,0.6,328,4.9,,,,,,,,,,,,,,,,,,
2017,1,8,14,30,14.6,0.43,0.084,0.67,103,915,655,0,0,-4.8,103,915,0,655,0.294,25.79,52.89,0.92,0.13,964,0.6,328,4.8,,,,,,,,,,,,,,,,,,
2017,1,8,15,30,14.4,0.44,0.082,0.67,93,860,527,0,0,-4.7,93,860,0,527,0.294,26.44,59.74,0.92,0.13,963,0.7,330,4.9,,,,,,,,,,,,,,,,,,
2017,1,8,16,30,13.3,0.45,0.081,0.67,79,755,349,0,0,-4.2,79,755,0,349,0.293,29.39,68.98,0.92,0.13,963,0.7,335,4.6,,,,,,,,,,,,,,,,,,
2017,1,8,17,30,10.9,0.44,0.082,0.67,53,510,144,0,0,-3.2,53,510,0,144,0.292,37.06,79.76,0.92,0.13,963,0.7,343,3.7,,,,,,,,,,,,,,,,,,
2017,1,8,18,30,8.3,0.44,0.083,0.67,0,0,0,0,0,-1.9,0,0,0,0,0.292,48.76,91.66,0.92,0.13,964,0.8,351,3.1,,,,,,,,,,,,,,,,,,
2017,1,8,19,30,7.2,0.44,0.084,0.67,0,0,0,0,0,-0.5,0,0,0,0,0.292,57.89,104.12,0.92,0.13,964,0.8,352,3.4,,,,,,,,,,,,,,,,,,
2017,1,8,20,30,6.1,0.46,0.082,0.67,0,0,0,0,0,0.2,0,0,0,0,0.292,65.71,117.01,0.93,0.13,964,0.8,350,3,,,,,,,,,,,,,,,,,,
2017,1,8,21,30,5.1,0.49,0.078,0.67,0,0,0,0,0,0.4,0,0,0,0,0.294,71.88,130.16,0.93,0.13,965,0.8,344,2.4,,,,,,,,,,,,,,,,,,
2017,1,8,22,30,4.3,0.52,0.073,0.67,0,0,0,0,0,0.5,0,0,0,0,0.295,76.52,143.48,0.92,0.13,964,0.8,336,1.9,,,,,,,,,,,,,,,,,,
2017,1,8,23,30,3.6,0.55,0.07,0.67,0,0,0,0,0,0.6,0,0,0,0,0.297,80.58,156.81,0.92,0.13,964,0.8,329,1.6,,,,,,,,,,,,,,,,,,
2017,1,9,0,30,3,0.58,0.067,0.67,0,0,0,0,0,0.5,0,0,0,0,0.297,83.91,169.68,0.92,0.13,963,0.8,321,1.5,,,,,,,,,,,,,,,,,,
2017,1,9,1,30,2.6,0.6,0.064,0.67,0,0,0,0,0,0.5,0,0,0,0,0.298,86.07,173.27,0.92,0.13,963,0.7,314,1.4,,,,,,,,,,,,,,,,,,
2017,1,9,2,30,2.2,0.63,0.061,0.67,0,0,0,0,0,0.4,0,0,0,0,0.299,88.11,161.16,0.92,0.13,963,0.7,303,1.4,,,,,,,,,,,,,,,,,,
2017,1,9,3,30,1.9,0.66,0.058,0.67,0,0,0,0,0,0.3,0,0,0,0,0.3,89.22,147.88,0.92,0.13,962,0.7,290,1.5,,,,,,,,,,,,,,,,,,
2017,1,9,4,30,1.6,0.68,0.055,0.67,0,0,0,0,0,0.2,0,0,0,0,0.302,90.18,134.54,0.92,0.13,962,0.7,280,1.6,,,,,,,,,,,,,,,,,,
2017,1,9,5,30,1.4,0.71,0.054,0.67,0,0,0,0,1,0,0,0,0,0,0.305,90.29,121.31,0.92,0.13,962,0.7,274,1.7,,,,,,,,,,,,,,,,,,
2017,1,9,6,30,1.4,0.74,0.052,0.67,0,0,0,0,1,-0.2,0,0,0,0,0.309,88.96,108.32,0.92,0.13,962,0.7,269,1.8,,,,,,,,,,,,,,,,,,
2017,1,9,7,30,2.3,0.78,0.051,0.67,0,0,0,0,5,-0.5,0,0,0,0,0.311,82.04,95.68,0.92,0.13,962,0.7,266,2.3,,,,,,,,,,,,,,,,,,
2017,1,9,8,30,5.5,0.79,0.05,0.67,34,462,86,0,0,-0.7,34,462,0,86,0.312,64.56,83.48,0.92,0.13,962,0.7,262,3.5,,,,,,,,,,,,,,,,,,
2017,1,9,9,30,8.9,0.79,0.05,0.67,60,767,293,0,0,-1.2,60,767,0,293,0.312,49.3,72.34,0.92,0.13,962,0.7,257,3.9,,,,,,,,,,,,,,,,,,
2017,1,9,10,30,11.5,0.79,0.05,0.67,74,889,484,0,0,-2.2,74,889,0,484,0.312,38.3,62.49,0.92,0.13,962,0.7,254,3.9,,,,,,,,,,,,,,,,,,
2017,1,9,11,30,13.1,0.79,0.05,0.67,81,947,629,0,1,-3.1,81,947,0,629,0.311,32.4,54.72,0.92,0.13,961,0.7,250,4.1,,,,,,,,,,,,,,,,,,
2017,1,9,12,30,14.3,0.78,0.05,0.67,85,974,711,0,1,-4,85,974,0,711,0.31,28.04,50.02,0.92,0.13,960,0.7,250,4.4,,,,,,,,,,,,,,,,,,
2017,1,9,13,30,15.2,0.74,0.052,0.67,87,975,723,0,0,-4.8,87,975,0,723,0.31,24.8,49.3,0.92,0.13,958,0.7,251,4.7,,,,,,,,,,,,,,,,,,
2017,1,9,14,30,15.5,0.67,0.056,0.67,87,951,663,0,0,-5.6,87,951,0,663,0.31,23,52.72,0.92,0.13,957,0.7,255,5,,,,,,,,,,,,,,,,,,
2017,1,9,15,30,15.2,0.6,0.063,0.67,83,893,536,0,8,-6.1,208,475,0,449,0.31,22.5,59.57,0.92,0.13,957,0.7,260,5,,,,,,,,,,,,,,,,,,
2017,1,9,16,30,14.1,0.53,0.068,0.67,73,782,356,0,0,-6.4,73,782,0,356,0.31,23.67,68.82,0.92,0.13,957,0.7,266,4.6,,,,,,,,,,,,,,,,,,
2017,1,9,17,30,11.8,0.49,0.074,0.67,52,536,148,0,3,-5.8,17,0,0,17,0.31,28.67,79.6,0.92,0.13,957,0.7,272,3.6,,,,,,,,,,,,,,,,,,
2017,1,9,18,30,9.9,0.47,0.076,0.67,0,0,0,0,3,-5.5,0,0,0,0,0.312,33.47,91.51,0.92,0.13,957,0.7,275,3.2,,,,,,,,,,,,,,,,,,
2017,1,9,19,30,8.9,0.46,0.074,0.67,0,0,0,0,0,-5.1,0,0,0,0,0.314,36.77,103.98,0.92,0.13,958,0.7,278,3.4,,,,,,,,,,,,,,,,,,
2017,1,9,20,30,7.9,0.46,0.069,0.67,0,0,0,0,0,-4.7,0,0,0,0,0.317,40.45,116.87,0.91,0.13,958,0.7,278,3.2,,,,,,,,,,,,,,,,,,
2017,1,9,21,30,6.6,0.47,0.062,0.67,0,0,0,0,0,-4.6,0,0,0,0,0.32,44.82,130.03,0.91,0.13,958,0.7,276,3.1,,,,,,,,,,,,,,,,,,
2017,1,9,22,30,5.8,0.48,0.058,0.67,0,0,0,0,0,-4.5,0,0,0,0,0.321,47.67,143.35,0.91,0.13,958,0.7,274,3.3,,,,,,,,,,,,,,,,,,
2017,1,9,23,30,5.3,0.47,0.06,0.67,0,0,0,0,1,-4.5,0,0,0,0,0.322,49.19,156.67,0.91,0.13,958,0.7,274,3.9,,,,,,,,,,,,,,,,,,
2017,1,10,0,30,4.9,0.44,0.064,0.67,0,0,0,0,1,-4.7,0,0,0,0,0.322,49.94,169.52,0.91,0.13,957,0.7,276,4.4,,,,,,,,,,,,,,,,,,
2017,1,10,1,30,4.4,0.41,0.072,0.67,0,0,0,0,1,-4.8,0,0,0,0,0.321,51.28,173.22,0.91,0.13,957,0.7,282,4.7,,,,,,,,,,,,,,,,,,
2017,1,10,2,30,3.8,0.38,0.082,0.67,0,0,0,0,0,-4.8,0,0,0,0,0.32,53.41,161.2,0.91,0.13,957,0.7,289,4.8,,,,,,,,,,,,,,,,,,
2017,1,10,3,30,3.4,0.36,0.094,0.67,0,0,0,0,0,-4.7,0,0,0,0,0.319,55.58,147.93,0.91,0.13,957,0.8,295,4.6,,,,,,,,,,,,,,,,,,
2017,1,10,4,30,3.1,0.35,0.101,0.67,0,0,0,0,1,-4.2,0,0,0,0,0.317,58.79,134.59,0.92,0.13,957,0.8,300,4.2,,,,,,,,,,,,,,,,,,
2017,1,10,5,30,2.9,0.36,0.1,0.67,0,0,0,0,0,-3.1,0,0,0,0,0.316,64.62,121.35,0.92,0.13,957,0.8,304,3.8,,,,,,,,,,,,,,,,,,
2017,1,10,6,30,2.6,0.4,0.089,0.67,0,0,0,0,0,-1.4,0,0,0,0,0.316,75.08,108.35,0.92,0.13,958,0.8,309,3.5,,,,,,,,,,,,,,,,,,
2017,1,10,7,30,3,0.44,0.077,0.67,0,0,0,0,0,0.4,0,0,0,0,0.316,83.25,95.7,0.92,0.13,958,0.7,313,3.9,,,,,,,,,,,,,,,,,,
2017,1,10,8,30,5.3,0.44,0.07,0.67,38,390,82,0,0,1.9,38,390,0,82,0.316,78.6,83.48,0.92,0.13,959,0.7,321,5.3,,,,,,,,,,,,,,,,,,
2017,1,10,9,30,7.8,0.4,0.072,0.67,69,713,286,0,0,3,69,713,0,286,0.316,71.58,72.32,0.92,0.13,960,0.7,333,6,,,,,,,,,,,,,,,,,,
2017,1,10,10,30,9.7,0.37,0.074,0.67,87,843,477,0,0,2.9,87,843,0,477,0.317,62.51,62.44,0.92,0.13,960,0.7,340,5.8,,,,,,,,,,,,,,,,,,
2017,1,10,11,30,11.3,0.36,0.072,0.67,95,911,622,0,0,2.4,95,911,0,622,0.317,54.34,54.63,0.92,0.13,960,0.7,343,5.2,,,,,,,,,,,,,,,,,,
2017,1,10,12,30,12.4,0.38,0.067,0.67,97,947,707,0,0,1.6,97,947,0,707,0.317,47.7,49.9,0.92,0.13,959,0.7,344,4.5,,,,,,,,,,,,,,,,,,
2017,1,10,13,30,13.2,0.4,0.061,0.67,94,959,721,0,0,0.7,94,959,0,721,0.317,42.34,49.14,0.92,0.13,958,0.7,346,3.9,,,,,,,,,,,,,,,,,,
2017,1,10,14,30,13.5,0.43,0.056,0.67,88,947,664,0,0,-0.1,88,947,0,664,0.316,39.34,52.55,0.91,0.13,958,0.7,263,3.3,,,,,,,,,,,,,,,,,,
2017,1,10,15,30,13.3,0.45,0.053,0.67,80,905,540,0,0,-0.6,80,905,0,540,0.315,38.36,59.39,0.91,0.13,958,0.7,3,2.8,,,,,,,,,,,,,,,,,,
2017,1,10,16,30,12.5,0.47,0.051,0.67,67,807,361,0,0,-0.9,67,807,0,361,0.313,39.43,68.65,0.91,0.13,958,0.8,18,2.2,,,,,,,,,,,,,,,,,,
2017,1,10,17,30,10.3,0.48,0.05,0.67,46,592,155,0,0,0,46,592,0,155,0.311,48.79,79.44,0.91,0.13,958,0.8,36,1.6,,,,,,,,,,,,,,,,,,
2017,1,10,18,30,7.6,0.49,0.05,0.67,0,0,0,0,0,0,0,0,0,0,0.31,58.5,91.35,0.91,0.13,959,0.8,54,1.5,,,,,,,,,,,,,,,,,,
2017,1,10,19,30,6.6,0.48,0.051,0.67,0,0,0,0,0,0.4,0,0,0,0,0.31,64.51,103.83,0.91,0.13,959,0.8,66,1.7,,,,,,,,,,,,,,,,,,
2017,1,10,20,30,5.6,0.45,0.054,0.67,0,0,0,0,0,0.8,0,0,0,0,0.31,71.18,116.73,0.91,0.13,959,0.8,78,1.7,,,,,,,,,,,,,,,,,,
2017,1,10,21,30,4.8,0.41,0.058,0.67,0,0,0,0,0,1.1,0,0,0,0,0.31,76.96,129.9,0.91,0.13,959,0.8,91,1.5,,,,,,,,,,,,,,,,,,
2017,1,10,22,30,4.1,0.37,0.062,0.67,0,0,0,0,0,1.3,0,0,0,0,0.31,81.8,143.21,0.92,0.13,959,0.8,101,1.4,,,,,,,,,,,,,,,,,,
2017,1,10,23,30,3.5,0.34,0.066,0.67,0,0,0,0,0,1.3,0,0,0,0,0.31,85.8,156.54,0.92,0.13,959,0.8,109,1.2,,,,,,,,,,,,,,,,,,
2017,1,11,0,30,3.1,0.32,0.069,0.67,0,0,0,0,0,1.4,0,0,0,0,0.31,88.41,169.36,0.92,0.13,959,0.8,117,1.2,,,,,,,,,,,,,,,,,,
2017,1,11,1,30,2.7,0.3,0.073,0.67,0,0,0,0,0,1.3,0,0,0,0,0.31,90.82,173.17,0.92,0.13,958,0.8,127,1.2,,,,,,,,,,,,,,,,,,
2017,1,11,2,30,2.2,0.28,0.077,0.67,0,0,0,0,0,1.3,0,0,0,0,0.309,93.94,161.24,0.92,0.13,958,0.8,138,1.2,,,,,,,,,,,,,,,,,,
2017,1,11,3,30,1.7,0.27,0.081,0.67,0,0,0,0,0,1.3,0,0,0,0,0.307,97.07,147.98,0.92,0.13,958,0.8,144,1.2,,,,,,,,,,,,,,,,,,
2017,1,11,4,30,1.2,0.26,0.085,0.67,0,0,0,0,0,1.2,0,0,0,0,0.304,100,134.63,0.92,0.13,958,0.8,151,1.3,,,,,,,,,,,,,,,,,,
2017,1,11,5,30,0.8,0.25,0.088,0.67,0,0,0,0,1,0.8,0,0,0,0,0.3,100,121.39,0.92,0.13,958,0.8,157,1.3,,,,,,,,,,,,,,,,,,
2017,1,11,6,30,0.4,0.25,0.091,0.67,0,0,0,0,1,0.4,0,0,0,0,0.297,100,108.37,0.92,0.13,959,0.8,159,1.4,,,,,,,,,,,,,,,,,,
2017,1,11,7,30,1,0.25,0.095,0.67,0,0,0,0,1,1,0,0,0,0,0.295,100,95.71,0.92,0.13,959,0.8,163,1.8,,,,,,,,,,,,,,,,,,
2017,1,11,8,30,3.9,0.25,0.098,0.67,43,307,77,0,0,1.2,43,307,0,77,0.294,82.43,83.47,0.92,0.13,960,0.8,166,3.1,,,,,,,,,,,,,,,,,,
2017,1,11,9,30,7,0.27,0.101,0.67,80,654,279,0,0,1.2,80,654,0,279,0.293,66.62,72.29,0.92,0.13,960,0.7,160,4,,,,,,,,,,,,,,,,,,
2017,1,11,10,30,10.4,0.28,0.105,0.67,101,795,470,0,0,0.7,101,795,0,470,0.293,51.02,62.38,0.92,0.13,960,0.7,155,5.2,,,,,,,,,,,,,,,,,,
2017,1,11,11,30,12.9,0.26,0.11,0.67,115,854,610,0,0,-0.5,115,854,0,610,0.292,39.71,54.53,0.92,0.13,960,0.8,157,5.5,,,,,,,,,,,,,,,,,,
2017,1,11,12,30,14.4,0.25,0.115,0.67,123,881,692,0,8,-1.4,297,394,0,551,0.291,33.63,49.76,0.92,0.13,959,0.8,158,5.2,,,,,,,,,,,,,,,,,,
2017,1,11,13,30,15.2,0.25,0.118,0.67,125,882,704,0,7,-2.3,315,297,0,510,0.29,29.99,48.98,0.92,0.13,958,0.8,156,5,,,,,,,,,,,,,,,,,,
2017,1,11,14,30,15.6,0.25,0.121,0.67,123,856,646,0,6,-3.1,270,57,0,305,0.288,27.44,52.37,0.92,0.13,958,0.8,153,4.9,,,,,,,,,,,,,,,,,,
2017,1,11,15,30,15.3,0.25,0.128,0.67,116,790,521,0,7,-3.8,240,78,0,280,0.287,26.52,59.21,0.92,0.13,958,0.8,149,4.8,,,,,,,,,,,,,,,,,,
2017,1,11,16,30,14,0.25,0.134,0.67,101,667,346,0,7,-4.3,195,70,0,221,0.286,27.92,68.47,0.92,0.13,958,0.7,144,4.2,,,,,,,,,,,,,,,,,,
2017,1,11,17,30,11.4,0.24,0.138,0.67,68,401,143,0,7,-3.5,55,2,0,56,0.285,35,79.28,0.92,0.13,959,0.7,138,2.8,,,,,,,,,,,,,,,,,,
2017,1,11,18,30,8.8,0.25,0.139,0.67,0,0,0,0,7,-3.4,0,0,0,0,0.284,42.07,91.2,0.92,0.13,959,0.7,130,2.1,,,,,,,,,,,,,,,,,,
2017,1,11,19,30,8.1,0.23,0.136,0.67,0,0,0,0,7,-3.7,0,0,0,0,0.285,43.27,103.68,0.92,0.13,960,0.7,125,2.1,,,,,,,,,,,,,,,,,,
2017,1,11,20,30,7.1,0.21,0.132,0.67,0,0,0,0,8,-4,0,0,0,0,0.286,45.23,116.59,0.92,0.13,960,0.7,120,1.9,,,,,,,,,,,,,,,,,,
2017,1,11,21,30,6.1,0.2,0.13,0.67,0,0,0,0,7,-4.3,0,0,0,0,0.286,47.17,129.76,0.92,0.13,961,0.7,117,1.8,,,,,,,,,,,,,,,,,,
2017,1,11,22,30,5.3,0.19,0.127,0.67,0,0,0,0,7,-4.7,0,0,0,0,0.287,48.4,143.08,0.92,0.13,961,0.6,113,1.7,,,,,,,,,,,,,,,,,,
2017,1,11,23,30,4.7,0.19,0.124,0.67,0,0,0,0,8,-5.1,0,0,0,0,0.286,49.11,156.4,0.92,0.13,961,0.6,109,1.6,,,,,,,,,,,,,,,,,,
2017,1,12,0,30,4.1,0.19,0.122,0.67,0,0,0,0,8,-5.4,0,0,0,0,0.286,49.87,169.2,0.92,0.13,960,0.6,105,1.6,,,,,,,,,,,,,,,,,,
2017,1,12,1,30,3.6,0.19,0.122,0.67,0,0,0,0,8,-5.7,0,0,0,0,0.285,50.65,173.1,0.92,0.13,960,0.6,103,1.6,,,,,,,,,,,,,,,,,,
2017,1,12,2,30,3,0.18,0.125,0.67,0,0,0,0,1,-5.9,0,0,0,0,0.284,51.87,161.26,0.92,0.13,960,0.6,101,1.6,,,,,,,,,,,,,,,,,,
